color,card_number,series,rarity,type,jp_name,cn_name,cost,power,race,note,text_full,image_url,detail_url
白,E10-028,,R,Z/X,誇りのフィエリテ,骄傲的菲爱缇,7,10500,天使,,【自】 【玩家】 「飞鸟」 【有效】 方阵 【诱发条件】 这张卡攻击的战斗结束时。 【效果】 选择通常方阵上的1张对手的Z/X，直到回合结束时为止，力量-11000。你可以将这张卡放置到没有Z/X的你的玩家方阵上。,http://zximg-cdn.yimieji.com/card/E10/E10-028.png,https://zxcard.yimieji.com/Cards/E10/E10-028/R
白,E10-029,,N,Z/X,御使いの後見者フォスフラム,神使的监护者 弗斯弗拉姆,7,10500,圣兽,,【起】 【玩家】 「佐仓」 【有效】 方阵 【费用】 将你的手牌中的1张卡放置到废弃区。 【效果】 选择你的充能区中的最多2张4费以下的Z/X，以休眠状态登场到没有Z/X的◎所示方阵上。选择对手的充能区中的1张卡，放置到废弃区。这个能力只能在你的回合才能使用，1回合只能使用1次。,http://zximg-cdn.yimieji.com/card/E10/E10-029.png,https://zxcard.yimieji.com/Cards/E10/E10-029/N
白,E10-030,,N,Z/X,秩序の頂点サー・ガルマータ,秩序的顶点 萨迦玛塔,8,9500,守护者,,【自】 【玩家】 「水崎」 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 选择通常方阵上的1张对手的5费以上的Z/X，放置到卡组最下方。 【自】 【玩家】 「水崎」 【有效】 方阵 【诱发条件】 这张卡攻击。 【效果】 你可以选择你的充能区中的1张3费以下的Z/X，以重启状态登场到没有Z/X的◎所示方阵上。,http://zximg-cdn.yimieji.com/card/E10/E10-030.png,https://zxcard.yimieji.com/Cards/E10/E10-030/N
黑,E10-031,,R,,狂奔の幕開けレッドクイーン,狂奔的开幕 红皇后,3,4500,魔人,,【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你可以选择你的神域区中的1张 [觉醒者] ，将其变为正面表示。 【☼】 觉醒者 Lv3 （你的神域区中的正面表示的 [觉醒者] 有3张以上的场合才有效。） 【自】 【有效】 方阵 【诱发条件】 这张卡攻击。 【效果】 你可以选择方阵上的1张你的这张卡以外的 [魔人] ，将其破坏。破坏了的话，选择通常方阵上的1张对手的4费以下的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/E10/E10-031.png,https://zxcard.yimieji.com/Cards/E10/E10-031/R
黑,E10-032,,R,Z/X,選ばれし大難ベルゼブブ,被选召的大难 别西卜,4,6000,魔人,,【自】 【有效】 废弃区 【诱发条件】 你的7费以上的 [魔人] 通过正规使用从手牌登场。 【效果】 你可以将这张卡作为登场的 [魔人] 的原力素材，以正面表示放置到那张卡下方。放置了的话，选择通常方阵上的1张对手的Z/X，将其破坏，选择你的废弃区中的1张6费以下的Z/X，将其返回手牌。直到回合结束时为止，你不能再次使用 《同名》 卡的这个能力。,http://zximg-cdn.yimieji.com/card/E10/E10-032.png,https://zxcard.yimieji.com/Cards/E10/E10-032/R
黑,E10-033,,N,Z/X,四足の勝利者ズィーガー,四足的胜利者 罪伽,4,6000,捕食者,,【起】 【玩家】 《绫濑》 【有效】 方阵 【费用】 将你的充能区中的3张卡放置到废弃区。 【效果】 将这张卡重启。,http://zximg-cdn.yimieji.com/card/E10/E10-033.png,https://zxcard.yimieji.com/Cards/E10/E10-033/N
黑,E10-034,,N,Z/X,饗宴への誘い 黒剣八魂マルディシオン,飨宴的邀请 黑剑八魂 玛尔帝西昂,5,7500,不死者/拷问刑具,,【自】 【玩家】 「伊留达」 【有效】 手牌和方阵 【诱发条件】 这张卡从废弃区登场或这张卡从废弃区返回手牌。 【效果】 将你卡组最上方的1张卡放置到废弃区，从以下效果中选择1项，并处理。“对手选择自己手牌中的1张卡，放置到废弃区。”“选择通常方阵上的1张6费以下的对手的Z/X，将其破坏。”,http://zximg-cdn.yimieji.com/card/E10/E10-034.png,https://zxcard.yimieji.com/Cards/E10/E10-034/N
黑,E10-035,,R,Z/X,望外の狂喜ルナティクス,望外的狂喜 露娜缇克丝,5,7500,魔人,,【☼】 觉醒者 Lv3 （你的神域区中的正面表示的 [觉醒者] 有3张以上的场合才有效。） 【自】 【有效】 方阵 【诱发条件】 这张卡通过攻击将对手的Z/X破坏。 【效果】 你可以支付 《黑2》 。支付了 《黑2》 的话，选择你的废弃区中的1张5费以下的Z/X，以重启状态登场到没有Z/X的◎所示方阵上。,http://zximg-cdn.yimieji.com/card/E10/E10-035.png,https://zxcard.yimieji.com/Cards/E10/E10-035/R
黑,E10-036,,R,Z/X,漆黒の刃ズィーガー,漆黑之刃 罪伽,6,8500,捕食者,,【起】 【玩家】 「绫濑」 【有效】 方阵 【费用】 将你的充能区中的1张卡放置到废弃区。 【效果】 选择通常方阵上的1张费用为奇数的卡，将其破坏。这个能力1回合只能使用2次。 【起】 【玩家】 「绫濑」 【有效】 方阵 【费用】 《无0》 【效果】 选择方阵上的任意张对手的Z/X。直到回合结束时为止，那些Z/X的费用减1。但是，不会变为0以下。这个能力1回合只能使用1次。,http://zximg-cdn.yimieji.com/card/E10/E10-036.png,https://zxcard.yimieji.com/Cards/E10/E10-036/R
黑,E10-037,,N,Z/X,相剋を穿つ獣アルモタヘル,贯穿相克之兽 阿鲁摩塔赫尔,6,9000,捕食者,,【常】 【玩家】 《八千代》 【有效】 手牌 【效果】 将这张卡正规使用之际，方阵上的对手的Z/X每有1张，这张卡的费用减1。但是，不会变为0以下。 【自】 【玩家】 《八千代》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你可以选择你的手牌中的1张卡名含有 「阿鲁摩塔赫尔」 的卡，放置到废弃区。放置了的话，将你卡组最上方的1张卡放置到充能区，将通常方阵上的全部对手的5费以下的Z/X破坏。,http://zximg-cdn.yimieji.com/card/E10/E10-037.png,https://zxcard.yimieji.com/Cards/E10/E10-037/N
黑,E10-038,,N,Z/X,星の翼クレプス,星之翼 库勒普丝,6,8500,魔人,,【常】 【玩家】 「大和」 【有效】 废弃区 【效果】 这张卡的费用减1。但是，不会变为0以下。 【常】 【有效】 方阵 【效果】 你的充能区没有上限。 【常】 【玩家】 「大和」 【有效】 方阵 【效果】 你的充能区中的卡有2张以上的场合，这张卡的力量+2000，获得以下能力。“ 【自】 【有效】 方阵 【诱发条件】 这张卡攻击。 【效果】 选择你的废弃区中的1张4费以下的 [魔人] ，将其返回手牌。”,http://zximg-cdn.yimieji.com/card/E10/E10-038.png,https://zxcard.yimieji.com/Cards/E10/E10-038/N
黑,E10-039,,N,Z/X,宵の魔人クレプス,夜之魔人 库勒普丝,6,7500,魔人,,【起】 【玩家】 「大和」 【有效】 方阵 【费用】 将你的充能区中的4张卡放置到废弃区。 【效果】 选择你的废弃区中的 「夜之魔人 库勒普丝」 以外的1张8费以下的Z/X，以重启状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用卡名为 「夜之魔人 库勒普丝」 的卡的能力。 【起】 【玩家】 「大和」 【有效】 方阵 【费用】 《休眠》 【效果】 选择通常方阵上的1张对手的5费以上的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/E10/E10-039.png,https://zxcard.yimieji.com/Cards/E10/E10-039/N
黑,E10-040,,SR,Z/X EX,絶対死との邂逅ズィーガー,与绝对死的邂逅 罪伽,5,7500,觉醒者/捕食者,,觉醒条件“黑”：1张5费以上的卡（将你的充能区中的1张5费以上的卡放置到废弃区，将你的卡组最上方的1张卡放置到充能区。） 【起】 破天降临（你在1个回合中只能使用1次“ 【起】 破天降临”。） 【玩家】 《绫濑》 【有效】 《自己回合》 《神域区|背面表示》 【费用】 《黑1》 将方阵上的1张你的5费以上的卡名含有 「罪伽」 的Z/X除外。 【效果】 对手的资源区中的卡有4张以上的场合，将这张卡以重启状态登场到没有Z/X的通常方阵上。 【自】 【玩家】 《绫濑》 【有效】 方阵 【诱发条件】 这张卡攻击。 【效果】 选择你的废弃区中的最多1张卡名含有 「罪伽」 的卡，将其返回手牌，选择通常方阵上的最多1张对手的5费以下的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/E10/E10-040.png,https://zxcard.yimieji.com/Cards/E10/E10-040/SR
绿,E10-041,,R,,亡霊光虫ゲンジファイア,亡灵光虫 现时萤火虫,3,4500,花虫,,【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你可以选择你的神域区中的1张卡 「觉醒者」 ，将其变为正面表示。 【☼】 觉醒者 Lv3 （你的神域区中的正面表示的 [觉醒者] 有3张以上的场合才有效。） 【自】 【有效】 方阵 【诱发条件】 这张卡被破坏。 【效果】 你可以选择你的资源区中的1张卡，从游戏中除外。除外了的话，选择你的废弃区中的1张卡，以休眠状态放置到资源区。,http://zximg-cdn.yimieji.com/card/E10/E10-041.png,https://zxcard.yimieji.com/Cards/E10/E10-041/R
绿,E10-042,,R,,目醒めし黒薔薇 桜街家のユーディ,觉醒的黑蔷薇 樱街家的真双子叶,3,4500,叶人,,【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你可以选择你的神域区中的1张 [觉醒者] ，将其变为正面表示。 【自】 【玩家】 「纱那」 【有效】 方阵 【诱发条件】 这张卡被破坏。 【效果】 你的资源区中的卡有4张以上，并且其中你的卡名含有 「樱街家」 或 「真双子叶」 的卡有3张以上的场合，公开你的卡组最上方的3张卡，选择其中1张Z/X，以休眠状态放置到资源区，将公开的余下的卡返回原处，然后切洗卡组。,http://zximg-cdn.yimieji.com/card/E10/E10-042.png,https://zxcard.yimieji.com/Cards/E10/E10-042/R
绿,E10-043,,R,Z/X,我武者羅な疾風 龍膽,奋进的疾风 龙胆,5,7500,蓬莱,,【自】 【玩家】 「千岁」 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你的资源区中的卡名含有 「龙胆」 的卡有4张以上的场合，选择通常方阵上的1张对手的Z/X，将其破坏，将你的卡组最上方的2张卡以休眠状态放置到资源区，选择你的资源区中的1张卡名含有 「龙胆」 的卡，将其返回手牌。,http://zximg-cdn.yimieji.com/card/E10/E10-043.png,https://zxcard.yimieji.com/Cards/E10/E10-043/R
绿,E10-044,,R,Z/X,深緑の中の夢幻 紅姫,深绿中的梦幻 红姬,5,7500,蓬莱,,【自】 【有效】 方阵 【诱发条件】 这张卡通过正规使用登场。 【效果】 你的资源区中的7费以上的Z/X有11张以上的场合，你可以选择你的资源区中的最多3张 「深绿中的梦幻 红姬」 以外的Z/X，以重启状态登场到没有Z/X的◎所示方阵上。,http://zximg-cdn.yimieji.com/card/E10/E10-044.png,https://zxcard.yimieji.com/Cards/E10/E10-044/R
绿,E10-045,,N,Z/X,二刀の志 龍膽,二刀之志 龙胆,5,7500,蓬莱,,【起】 【玩家】 「千岁」 【有效】 方阵 【费用】 《绿3》 【效果】 将你的卡组最上方的1张卡以休眠状态放置到资源区。从以下效果中选择1项，并处理。“选择通常方阵上的1张对手的5费以下的Z/X，以休眠状态放置到资源区。”“公开你的卡组最上方的3张卡，选择其中1张 [蓬莱] ，将其加入手牌。将公开的余下的卡返回原处，然后切洗卡组。”,http://zximg-cdn.yimieji.com/card/E10/E10-045.png,https://zxcard.yimieji.com/Cards/E10/E10-045/N
绿,E10-046,,N,Z/X,繚乱の芳魂フィーユ,缭乱的芳魂 菲叶,5,7500,兽化人,,【※】 零点优化2 （你的资源区中的具备点燃标记的卡有2张以上的场合，以下的能力才有效。） 【自】 【玩家】 「相马」 【有效】 方阵 【诱发条件】 你的回合结束时 【效果】 你的资源区中的卡有6张以上的场合，你可以将这张卡以休眠状态放置到资源区。放置了的话，选择你的资源区中的1张 「缭乱的芳魂 菲叶」 以外的7费以下的Z/X，以休眠状态登场到这张卡原本所在的没有Z/X的方阵上。,http://zximg-cdn.yimieji.com/card/E10/E10-046.png,https://zxcard.yimieji.com/Cards/E10/E10-046/N
绿,E10-047,,N,Z/X,刀の武人 龍膽,刀之武人 龙胆,6,9000,蓬莱,,【常】 【玩家】 「千岁」 【有效】 方阵 【效果】 你的资源区中的卡有12张以上的场合，这张卡的力量+3000。获得以下能力“ 【自】 【有效】 方阵 【诱发条件】 这张卡攻击。 【效果】 选择通常方阵上的1张对手的Z/X，将其破坏。选择你的废弃区中的最多2张Z/X，以休眠状态放置到资源区。选择你的资源区中的1张Z/X，将其返回手牌。”,http://zximg-cdn.yimieji.com/card/E10/E10-047.png,https://zxcard.yimieji.com/Cards/E10/E10-047/N
绿,E10-048,,N,Z/X,碧の狩人フィーユ,碧之猎人 菲叶,6,8000,兽化人,,【自】 【玩家】 「相马」 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 公开你的卡组最上方的5张卡，选择其中1张Z/X，将其加入手牌。将公开的余下的卡返回原处，然后切洗卡组。加入手牌的Z/X的卡名含有 「菲叶」 的场合，你可以选择通常方阵上的1张对手的Z/X，以休眠状态放置到资源区。,http://zximg-cdn.yimieji.com/card/E10/E10-048.png,https://zxcard.yimieji.com/Cards/E10/E10-048/N
绿,E10-049,,SR,Z/X,暗躍の魔姫ヴェスパローゼ,暗跃的魔姬 蔷薇黄蜂,7,10500,花虫,,【◆】 神 Lv1 【自】 【玩家】 「木更」 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 将你的卡组最上方的1张卡以休眠状态放置到资源区，你可以选择你的资源区中的1张卡名含有 「蜂兵」 的4费以下的Z/X，以重启状态登场到没有Z/X的◎所示方阵上。,http://zximg-cdn.yimieji.com/card/E10/E10-049.png,https://zxcard.yimieji.com/Cards/E10/E10-049/SR
绿,E10-050,,N,,枝植の胎動,枝植之胎动,3,-,-,,【★】 【效果】 你可以选择你的神域区中的1张 [觉醒者] ，将其变为正面表示。变为了正面表示，并且你的资源区中的卡有6张以上的话，你可以选择你的资源区中的1张3费以下的Z/X，以重启状态登场到没有Z/X的◎所示方阵上。登场了的话，将你的卡组最上方的1张卡以休眠状态放置到资源区。这张卡是在点燃阶段中使用的场合，选择资源区中的1张卡，将其重启。,http://zximg-cdn.yimieji.com/card/E10/E10-050.png,https://zxcard.yimieji.com/Cards/E10/E10-050/N
红,E10-051,,HR,Z/X,戦場の巫鳴鳥 迦陵頻伽,战场的巫鸣鸟 迦陵频伽,5,7500,神兽,,【自】 【玩家】 「火売」 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从游戏中除外了的你的卡有2张以上的场合，公开你的卡组最上方的3张卡，选择其中1张卡名含有 「迦陵频伽」 的Z/X，将其加入手牌。将公开的余下的卡从游戏中除外。有6张以上的场合，选择通常方阵上的1张对手的6费以下的Z/X，从游戏中除外。,http://zximg-cdn.yimieji.com/card/E10/E10-051.png,https://zxcard.yimieji.com/Cards/E10/E10-051/HR
蓝,E10-052,,HR,Z/X,オーバー・ザ・クラウズ リゲル,出类拔萃 莉洁尔,6,9000,战斗服,,【自】 【玩家】 「安昙」 【有效】 方阵 【诱发条件】 这张卡通过正规使用登场。 【效果】 你的资源区中的卡名含有 「莉洁尔」 的卡有4张以上的场合，你可以选择你的手牌中的1张卡名含有 「莉洁尔」 的Z/X，以重启状态登场到没有Z/X的通常方阵上。 【自】 【玩家】 「安昙」 【有效】 方阵 【诱发条件】 这张卡通过卡的能力登场。 【效果】 选择通常方阵上的1张对手的Z/X返回卡组，然后切洗卡组。,http://zximg-cdn.yimieji.com/card/E10/E10-052.png,https://zxcard.yimieji.com/Cards/E10/E10-052/HR
